Accession.ID	country	Pango.lineage
EPI_ISL_10814135	Israel	BA.2
EPI_ISL_10808856	Israel	BA.2
EPI_ISL_11862184	Israel	BA.2
EPI_ISL_12117060	USA	BA.2
EPI_ISL_11242556	France	BA.2
EPI_ISL_11919917	France	BA.2
EPI_ISL_11425125	France	BA.2
EPI_ISL_11916291	France	BA.2
EPI_ISL_11920267	France	BA.2
EPI_ISL_11081356	France	BA.2
EPI_ISL_11243917	France	BA.2
EPI_ISL_10100758	France	BA.2
EPI_ISL_11825088	France	BA.2
EPI_ISL_12095802	United Kingdom	BA.2
EPI_ISL_10735758	United Kingdom	BA.2
EPI_ISL_10845206	United Kingdom	BA.2
EPI_ISL_10991031	United Kingdom	BA.2
EPI_ISL_10724915	United Kingdom	BA.2
EPI_ISL_10931990	United Kingdom	BA.2
EPI_ISL_11389517	United Kingdom	BA.2
EPI_ISL_10981226	Poland	BA.2
EPI_ISL_11704419	Switzerland	BA.2
EPI_ISL_11915099	Denmark	BA.2
EPI_ISL_10989350	United Kingdom	BA.2
EPI_ISL_11830828	United Kingdom	BA.2
EPI_ISL_11078375	United Kingdom	BA.2
EPI_ISL_11306206	United Kingdom	BA.2
EPI_ISL_11226531	United Kingdom	BA.2
EPI_ISL_11128209	United Kingdom	BA.2
EPI_ISL_11323473	Poland	BA.2
EPI_ISL_12083236	France	BA.2
EPI_ISL_11243735	France	BA.2
EPI_ISL_11824579	France	BA.2
EPI_ISL_10919534	Germany	BA.2
EPI_ISL_12025680	Germany	BA.2
EPI_ISL_11272697	United Kingdom	BA.2
EPI_ISL_11454608	Germany	BA.2
EPI_ISL_10751944	Germany	BA.2
EPI_ISL_11785318	Denmark	BA.2
EPI_ISL_11832405	Denmark	BA.2
EPI_ISL_10210303	South Africa	BA.2
EPI_ISL_11542445	South Africa	BA.2
EPI_ISL_11542490	South Africa	BA.2
EPI_ISL_10210283	South Africa	BA.2
EPI_ISL_11641414	Germany	BA.2
EPI_ISL_11672840	Germany	BA.2
EPI_ISL_11468765	Germany	BA.2
EPI_ISL_12198210	Germany	BA.2
EPI_ISL_10750512	Germany	BA.2
EPI_ISL_11916548	France	BA.2
EPI_ISL_10911635	Germany	BA.2.19
EPI_ISL_11451004	Germany	BA.2.19
EPI_ISL_12016078	Germany	BA.2.19
EPI_ISL_10919048	Germany	BA.2.19
EPI_ISL_10915860	Germany	BA.2.19
EPI_ISL_11481366	Germany	BA.2.19
EPI_ISL_11618612	Germany	BA.2.19
EPI_ISL_10291938	Germany	BA.2.19
EPI_ISL_12016700	Germany	BA.2.19
EPI_ISL_11470600	Germany	BA.2.19
EPI_ISL_12194478	Germany	BA.2.19
EPI_ISL_11482517	Germany	BA.2.19
EPI_ISL_10210633	South Africa	BA.2
EPI_ISL_11542315	South Africa	BA.2
EPI_ISL_10878577	South Africa	BA.2
EPI_ISL_9963052	South Africa	BA.2
EPI_ISL_11542524	South Africa	BA.2.15
EPI_ISL_10878679	South Africa	BA.2.15
EPI_ISL_10628561	United Kingdom	BA.2.15
EPI_ISL_11561460	South Africa	BA.2.15
EPI_ISL_11542449	South Africa	BA.2.15
EPI_ISL_11542562	South Africa	BA.2.15
EPI_ISL_12191177	Germany	BA.2
EPI_ISL_11196224	United Kingdom	BA.2
EPI_ISL_11515370	Denmark	BA.2
EPI_ISL_11588995	Germany	BA.2
EPI_ISL_11698274	United Kingdom	BA.2
EPI_ISL_10930206	United Kingdom	BA.2
EPI_ISL_11818289	Germany	BA.2
EPI_ISL_11519116	Denmark	BA.2
EPI_ISL_11918288	United Kingdom	BA.2
EPI_ISL_11339462	United Kingdom	BA.2
EPI_ISL_10454434	United Kingdom	BA.2
EPI_ISL_10479317	United Kingdom	BA.2
EPI_ISL_10752028	Germany	BA.2
EPI_ISL_10245697	United Kingdom	BA.2
EPI_ISL_10415902	United Kingdom	BA.2
EPI_ISL_10453115	United Kingdom	BA.2
EPI_ISL_11425090	France	BA.2
EPI_ISL_12134398	France	BA.2
EPI_ISL_11119522	Netherlands	BA.2
EPI_ISL_12179793	France	BA.2
EPI_ISL_11759823	France	BA.2
EPI_ISL_12170561	USA	BA.2
EPI_ISL_10899169	Netherlands	BA.2
EPI_ISL_11243901	France	BA.2
EPI_ISL_11921059	France	BA.2
EPI_ISL_12053829	France	BA.2
EPI_ISL_12199894	Germany	BA.2
EPI_ISL_11308812	United Kingdom	BA.2.16
EPI_ISL_11402121	United Kingdom	BA.2.16
EPI_ISL_10987433	United Kingdom	BA.2.16
EPI_ISL_11307302	United Kingdom	BA.2.16
EPI_ISL_11636223	United Kingdom	BA.2.16
EPI_ISL_9603996	United Kingdom	BA.2.16
EPI_ISL_10551345	United Kingdom	BA.2.16
EPI_ISL_11269332	United Kingdom	BA.2.16
EPI_ISL_10795859	United Kingdom	BA.2.16
EPI_ISL_11394426	United Kingdom	BA.2.16
EPI_ISL_10536298	United Kingdom	BA.2.16
EPI_ISL_10488257	United Kingdom	BA.2.16
EPI_ISL_11035917	United Kingdom	BA.2.16
EPI_ISL_11335642	United Kingdom	BA.2.16
EPI_ISL_11665327	Germany	BA.2
EPI_ISL_11672928	Germany	BA.2
EPI_ISL_11396117	United Kingdom	BA.2.16
EPI_ISL_10720016	Poland	BA.2
EPI_ISL_9908991	Poland	BA.2
EPI_ISL_10720104	Poland	BA.2
EPI_ISL_9909025	Poland	BA.2
EPI_ISL_10720017	Poland	BA.2
EPI_ISL_10720096	Poland	BA.2
EPI_ISL_9908988	Poland	BA.2
EPI_ISL_10720020	Poland	BA.2
EPI_ISL_10720018	Poland	BA.2
EPI_ISL_10720019	Poland	BA.2
EPI_ISL_11997293	France	BA.2
EPI_ISL_10981179	Poland	BA.2
EPI_ISL_11277130	France	BA.2
EPI_ISL_11425406	France	BA.2
EPI_ISL_11099107	United Kingdom	BA.2
EPI_ISL_11825362	France	BA.2
EPI_ISL_11825312	France	BA.2
EPI_ISL_11633505	France	BA.2
EPI_ISL_10634872	Denmark	BA.2
EPI_ISL_12169493	Lithuania	BA.2
EPI_ISL_11328378	France	BA.2
EPI_ISL_12014581	Germany	BA.2
EPI_ISL_10946629	France	BA.2
EPI_ISL_11105244	South Africa	BA.2
EPI_ISL_11105123	South Africa	BA.2
EPI_ISL_11139978	South Africa	BA.2
EPI_ISL_11105155	South Africa	BA.2
EPI_ISL_11105158	South Africa	BA.2
EPI_ISL_9962830	South Africa	BA.2
EPI_ISL_9963211	South Africa	BA.2
EPI_ISL_10210421	South Africa	BA.2
EPI_ISL_11105233	South Africa	BA.2
EPI_ISL_11105248	South Africa	BA.2
EPI_ISL_9201580	South Africa	BA.2
EPI_ISL_10646489	South Africa	BA.2
EPI_ISL_9679618	South Africa	BA.2
EPI_ISL_9679582	South Africa	BA.2
EPI_ISL_9963124	South Africa	BA.2
EPI_ISL_9201612	South Africa	BA.2
EPI_ISL_9962802	South Africa	BA.2
EPI_ISL_10141898	Zambia	BA.2
EPI_ISL_11668068	Germany	BA.2
EPI_ISL_12021808	Germany	BA.2
EPI_ISL_12020744	Germany	BA.2
EPI_ISL_10906300	Germany	BA.2
EPI_ISL_11611097	Germany	BA.2
EPI_ISL_11611971	Germany	BA.2
EPI_ISL_12020829	Germany	BA.2
EPI_ISL_9401620	South Africa	BA.2
EPI_ISL_12026428	Germany	BA.2
EPI_ISL_11459981	Germany	BA.2
EPI_ISL_11997526	Czech Republic	BA.2
EPI_ISL_10946693	France	BA.2
EPI_ISL_10594311	France	BA.2
EPI_ISL_10663288	Poland	BA.2
EPI_ISL_9679278	South Africa	BA.2
EPI_ISL_11179839	Belgium	BA.2
EPI_ISL_9679580	South Africa	BA.2
EPI_ISL_11780521	Italy	BA.2
EPI_ISL_11943903	United Kingdom	BA.2
EPI_ISL_11105144	South Africa	BA.2
EPI_ISL_9962936	South Africa	BA.2
EPI_ISL_10806756	Denmark	BA.2
EPI_ISL_10878578	South Africa	BA.2
EPI_ISL_10646585	South Africa	BA.2
EPI_ISL_11542373	South Africa	BA.2
EPI_ISL_11562285	United Kingdom	BA.2
EPI_ISL_12191616	Germany	BA.2
EPI_ISL_11617306	Germany	BA.2
EPI_ISL_12141162	United Kingdom	BA.2
EPI_ISL_12141164	United Kingdom	BA.2
EPI_ISL_12096196	United Kingdom	BA.2
EPI_ISL_11780757	Denmark	BA.2
EPI_ISL_10401402	Denmark	BA.2
EPI_ISL_11826934	Lithuania	BA.2
EPI_ISL_11066810	Lithuania	BA.2
EPI_ISL_11066938	Lithuania	BA.2
EPI_ISL_10115084	Poland	BA.2
EPI_ISL_11646181	Denmark	BA.2
EPI_ISL_12079303	United Kingdom	BA.2
EPI_ISL_11801029	United Kingdom	BA.2
EPI_ISL_11336810	United Kingdom	BA.2
EPI_ISL_10992377	United Kingdom	BA.2
EPI_ISL_10747863	United Kingdom	BA.2
EPI_ISL_11626651	Germany	BA.2
EPI_ISL_11626483	Germany	BA.2
EPI_ISL_11346416	Denmark	BA.2
EPI_ISL_9679382	South Africa	BA.2
EPI_ISL_9679368	South Africa	BA.2
EPI_ISL_9963027	South Africa	BA.2
EPI_ISL_10210302	South Africa	BA.2
EPI_ISL_11139922	South Africa	BA.2
EPI_ISL_12006185	South Africa	BA.2
EPI_ISL_11076560	United Kingdom	BA.2
EPI_ISL_10861005	South Africa	BA.2
EPI_ISL_11546740	United Kingdom	BA.2
EPI_ISL_11690531	United Kingdom	BA.2
EPI_ISL_8128463	South Africa	BA.2
EPI_ISL_10959272	United Kingdom	BA.2
EPI_ISL_11428470	United Kingdom	BA.2
EPI_ISL_9992587	South Africa	BA.2
EPI_ISL_11194684	United Kingdom	BA.2
EPI_ISL_10640444	South Africa	BA.2
EPI_ISL_11869022	France	BA.2
EPI_ISL_11688857	United Kingdom	BA.2
EPI_ISL_10697365	Netherlands	BA.2
EPI_ISL_10696467	Netherlands	BA.2
EPI_ISL_11166664	Belgium	BA.2
EPI_ISL_11118869	Netherlands	BA.2
EPI_ISL_11964060	Germany	BA.2
EPI_ISL_11467069	Germany	BA.2
EPI_ISL_10036263	Netherlands	BA.2
EPI_ISL_11118836	Netherlands	BA.2
EPI_ISL_11408205	Netherlands	BA.2
EPI_ISL_11614924	Germany	BA.2
EPI_ISL_12006227	South Africa	BA.2
EPI_ISL_11886729	Norway	BA.2
EPI_ISL_10922077	Germany	BA.2
EPI_ISL_11964382	Germany	BA.2
EPI_ISL_11919913	France	BA.2
EPI_ISL_9963034	South Africa	BA.2
EPI_ISL_11542511	South Africa	BA.2
EPI_ISL_11786887	Denmark	BA.2
EPI_ISL_11671423	Slovenia	BA.2
EPI_ISL_12012119	Slovenia	BA.2
EPI_ISL_12011949	Slovenia	BA.2
EPI_ISL_11671394	Slovenia	BA.2
EPI_ISL_11671403	Slovenia	BA.2
EPI_ISL_10822738	Slovenia	BA.2
EPI_ISL_12012093	Slovenia	BA.2
EPI_ISL_12012084	Slovenia	BA.2
EPI_ISL_11580987	Slovenia	BA.2
EPI_ISL_10821562	Slovenia	BA.2
EPI_ISL_12011920	Slovenia	BA.2
EPI_ISL_12011936	Slovenia	BA.2.10
EPI_ISL_11670269	Slovenia	BA.2
EPI_ISL_12012068	Slovenia	BA.2
EPI_ISL_11671379	Slovenia	BA.2
EPI_ISL_12012107	Slovenia	BA.2
EPI_ISL_11581402	Slovenia	BA.2
EPI_ISL_11581052	Slovenia	BA.2
EPI_ISL_12012100	Slovenia	BA.2
EPI_ISL_12011926	Slovenia	BA.2
EPI_ISL_11671360	Slovenia	BA.2
EPI_ISL_12011925	Slovenia	BA.2
EPI_ISL_12011907	Slovenia	BA.2
EPI_ISL_12012066	Slovenia	BA.2
EPI_ISL_12012113	Slovenia	BA.2
EPI_ISL_12011906	Slovenia	BA.2
EPI_ISL_12011962	Slovenia	BA.2
EPI_ISL_12011961	Slovenia	BA.2
EPI_ISL_11581536	Slovenia	BA.2
EPI_ISL_11581385	Slovenia	BA.2
EPI_ISL_12011918	Slovenia	BA.2
EPI_ISL_11581374	Slovenia	BA.2
EPI_ISL_12012295	Slovenia	BA.2
EPI_ISL_11581300	Slovenia	BA.2
EPI_ISL_10822507	Slovenia	BA.2
EPI_ISL_10821283	Slovenia	BA.2
EPI_ISL_12011898	Slovenia	BA.2
EPI_ISL_12011899	Slovenia	BA.2
EPI_ISL_11671356	Slovenia	BA.2
EPI_ISL_11671349	Slovenia	BA.2
EPI_ISL_10822539	Slovenia	BA.2
EPI_ISL_12011994	Slovenia	BA.2
EPI_ISL_12012087	Slovenia	BA.2
EPI_ISL_12011982	Slovenia	BA.2
EPI_ISL_11671406	Slovenia	BA.2
EPI_ISL_12012076	Slovenia	BA.2
EPI_ISL_10821422	Slovenia	BA.2
EPI_ISL_12012046	Slovenia	BA.2
EPI_ISL_12011917	Slovenia	BA.2
EPI_ISL_11671405	Slovenia	BA.2
EPI_ISL_11581318	Slovenia	BA.2
EPI_ISL_12011912	Slovenia	BA.2
EPI_ISL_12012037	Slovenia	BA.2
EPI_ISL_12012098	Slovenia	BA.2
EPI_ISL_12012031	Slovenia	BA.2
EPI_ISL_12011915	Slovenia	BA.2
EPI_ISL_12011922	Slovenia	BA.2
EPI_ISL_11671362	Slovenia	BA.2
EPI_ISL_10672094	Spain	BA.2
EPI_ISL_10719216	France	BA.2
EPI_ISL_11649297	Denmark	BA.2
EPI_ISL_12023698	Denmark	BA.2
EPI_ISL_12029913	France	BA.2
EPI_ISL_12096356	United Kingdom	BA.2
EPI_ISL_11831332	United Kingdom	BA.2
EPI_ISL_11654697	Germany	BA.2
EPI_ISL_11384383	Belgium	BA.2
EPI_ISL_11283328	France	BA.2
EPI_ISL_11518438	Denmark	BA.2
EPI_ISL_11994870	Belgium	BA.2
EPI_ISL_11949274	Belgium	BA.2
EPI_ISL_11659753	Netherlands	BA.2
EPI_ISL_10664485	Belgium	BA.2
EPI_ISL_11691146	United Kingdom	BA.2
EPI_ISL_11211928	United Kingdom	BA.2
EPI_ISL_11995874	Belgium	BA.2
EPI_ISL_11660077	Netherlands	BA.2
EPI_ISL_11166704	Belgium	BA.2
EPI_ISL_10720067	Poland	BA.2
EPI_ISL_11335789	United Kingdom	BA.2
EPI_ISL_11601782	United Kingdom	BA.2
EPI_ISL_11590659	United Kingdom	BA.2
EPI_ISL_11430568	United Kingdom	BA.2
EPI_ISL_11286335	Denmark	BA.2
EPI_ISL_11509884	France	BA.2
EPI_ISL_11310655	France	BA.2
EPI_ISL_11509851	France	BA.2
EPI_ISL_11513457	France	BA.2
EPI_ISL_11633965	France	BA.2
EPI_ISL_11283315	France	BA.2
EPI_ISL_11513490	France	BA.2
EPI_ISL_9797295	France	BA.2
EPI_ISL_11869050	France	BA.2
EPI_ISL_11560285	France	BA.2
EPI_ISL_11421048	Switzerland	BA.2
EPI_ISL_11995608	France	BA.2
EPI_ISL_10775537	Slovakia	BA.2
EPI_ISL_11277102	France	BA.2
EPI_ISL_11867492	South Africa	BA.2
EPI_ISL_12177774	France	BA.2
EPI_ISL_11798842	Slovakia	BA.2
EPI_ISL_12140264	France	BA.2
EPI_ISL_11284120	France	BA.2
EPI_ISL_10276770	Switzerland	BA.2
EPI_ISL_10706473	Switzerland	BA.2
EPI_ISL_11310513	Slovakia	BA.2
EPI_ISL_11867365	South Africa	BA.2
EPI_ISL_11525571	Switzerland	BA.2
EPI_ISL_9772288	Switzerland	BA.2
EPI_ISL_11105074	South Africa	BA.2
EPI_ISL_12087662	Spain	BA.2
EPI_ISL_11620182	Germany	BA.2
EPI_ISL_11414521	USA	BA.2
EPI_ISL_11414578	USA	BA.2
EPI_ISL_10832404	USA	BA.2
EPI_ISL_10878649	South Africa	BA.2
EPI_ISL_12069292	Belgium	BA.2
EPI_ISL_10681163	Belgium	BA.2
EPI_ISL_10681150	Belgium	BA.2
EPI_ISL_11149554	Myanmar	BA.2
EPI_ISL_11149615	Myanmar	BA.2
EPI_ISL_10681155	Belgium	BA.2
EPI_ISL_12069323	Belgium	BA.2
EPI_ISL_10646502	South Africa	BA.2
EPI_ISL_10646589	South Africa	BA.2
EPI_ISL_10878651	South Africa	BA.2
EPI_ISL_10646315	South Africa	BA.2
EPI_ISL_10878585	South Africa	BA.2
EPI_ISL_12069331	Belgium	BA.2
EPI_ISL_12069296	Belgium	BA.2
EPI_ISL_12021230	Denmark	BA.2
EPI_ISL_10810033	Denmark	BA.2
EPI_ISL_12164433	Denmark	BA.2
EPI_ISL_12162746	Denmark	BA.2
EPI_ISL_11988543	Denmark	BA.2
EPI_ISL_12138974	Denmark	BA.2
EPI_ISL_11113606	Denmark	BA.2
EPI_ISL_11274326	Denmark	BA.2
EPI_ISL_9563516	Denmark	BA.2
EPI_ISL_10646575	South Africa	BA.2
EPI_ISL_9771936	Switzerland	BA.2
EPI_ISL_10878604	South Africa	BA.2
EPI_ISL_10878548	South Africa	BA.2
EPI_ISL_10646545	South Africa	BA.2
EPI_ISL_11699620	United Kingdom	BA.2
EPI_ISL_11892079	France	BA.2
EPI_ISL_11890468	Switzerland	BA.2
EPI_ISL_10878588	South Africa	BA.2
EPI_ISL_11105204	South Africa	BA.2
EPI_ISL_11139949	South Africa	BA.2
EPI_ISL_11139938	South Africa	BA.2
EPI_ISL_11542441	South Africa	BA.2
EPI_ISL_10962179	United Kingdom	BA.2
EPI_ISL_10666591	Switzerland	BA.2
EPI_ISL_10762739	Switzerland	BA.2
EPI_ISL_10811492	Denmark	BA.2
EPI_ISL_11598846	United Kingdom	BA.2
EPI_ISL_10884275	United Kingdom	BA.2
EPI_ISL_11614676	Germany	BA.2
EPI_ISL_9962882	South Africa	BA.2
EPI_ISL_12122484	United Kingdom	BA.2
EPI_ISL_11938582	United Kingdom	BA.2
EPI_ISL_11948706	United Kingdom	BA.2
EPI_ISL_11452461	Germany	BA.2
EPI_ISL_10293350	Germany	BA.2
EPI_ISL_10298631	Turkey	BA.2
EPI_ISL_12198122	Germany	BA.2
EPI_ISL_10520754	India	BA.2
EPI_ISL_11565424	Canada	BA.2
EPI_ISL_11837727	United Kingdom	BA.2
EPI_ISL_11745531	United Kingdom	BA.2
EPI_ISL_10749992	United Kingdom	BA.2
EPI_ISL_11421430	United Kingdom	BA.2
EPI_ISL_11941664	Portugal	BA.2
EPI_ISL_11810692	United Kingdom	BA.2
EPI_ISL_11400364	United Kingdom	BA.2
EPI_ISL_11468860	Germany	BA.2
EPI_ISL_12104227	United Kingdom	BA.2
EPI_ISL_11004610	United Kingdom	BA.2
EPI_ISL_10673030	United Kingdom	BA.2
EPI_ISL_11919656	France	BA.2
EPI_ISL_10251434	United Kingdom	BA.2
EPI_ISL_11957657	United Kingdom	BA.2
EPI_ISL_11746069	United Kingdom	BA.2
EPI_ISL_11508413	United Kingdom	BA.2
EPI_ISL_12048534	Australia	BA.2.33
EPI_ISL_12048502	Australia	BA.2.33
EPI_ISL_11750025	Australia	BA.2.33
EPI_ISL_10529379	United Kingdom	BA.2
EPI_ISL_11959217	United Kingdom	BA.2
EPI_ISL_11480447	United Kingdom	BA.2
EPI_ISL_12042669	Belgium	BA.2
EPI_ISL_11995863	Belgium	BA.2
EPI_ISL_11583352	Belgium	BA.2
EPI_ISL_11866409	Belgium	BA.2
EPI_ISL_11894673	Brazil	BA.2
EPI_ISL_11215950	United Kingdom	BA.2
EPI_ISL_11953561	Sweden	BA.2
EPI_ISL_11979672	United Kingdom	BA.2
EPI_ISL_10582215	United Kingdom	BA.2
EPI_ISL_11005861	United Kingdom	BA.2
EPI_ISL_11813035	United Kingdom	BA.2
EPI_ISL_11466105	United Kingdom	BA.2
EPI_ISL_12158740	United Kingdom	BA.2
EPI_ISL_11608884	United Kingdom	BA.2
EPI_ISL_11761513	Ireland	BA.2
EPI_ISL_11994252	France	BA.2
EPI_ISL_11494347	United Kingdom	BA.2
EPI_ISL_11787738	United Kingdom	BA.2
EPI_ISL_10846402	United Kingdom	BA.2
EPI_ISL_11654411	United Kingdom	BA.2
EPI_ISL_11425447	France	BA.2
EPI_ISL_11245014	France	BA.2
EPI_ISL_11244135	France	BA.2
EPI_ISL_11244082	France	BA.2
EPI_ISL_11920591	France	BA.2
EPI_ISL_10718660	France	BA.2
EPI_ISL_11424623	France	BA.2
EPI_ISL_11446504	France	BA.2
EPI_ISL_12193583	Germany	BA.2
EPI_ISL_12086541	Indonesia	BA.2.32
EPI_ISL_11829842	United Kingdom	BA.2.32
EPI_ISL_11918525	United Kingdom	BA.2.32
EPI_ISL_11920371	France	BA.2
EPI_ISL_11892416	France	BA.2
EPI_ISL_9842713	France	BA.2
EPI_ISL_11822182	Germany	BA.2
EPI_ISL_12091075	Israel	BA.2.31
EPI_ISL_11851942	Israel	BA.2.31
EPI_ISL_12092922	Israel	BA.2.31
EPI_ISL_11313996	Israel	BA.2.31
EPI_ISL_11859388	Israel	BA.2.31
EPI_ISL_11969637	Israel	BA.2.31
EPI_ISL_11756524	USA	BA.2.31
EPI_ISL_12183560	USA	BA.2.31
EPI_ISL_11922693	Israel	BA.2
EPI_ISL_11941623	Portugal	BA.2
EPI_ISL_12102126	United Kingdom	BA.2
EPI_ISL_12140976	France	BA.2
EPI_ISL_12140322	France	BA.2
EPI_ISL_11892015	France	BA.2
EPI_ISL_11499648	Canada	BA.2
EPI_ISL_11181256	United Kingdom	BA.2
EPI_ISL_11980718	United Kingdom	BA.2
EPI_ISL_9989054	United Kingdom	BA.2
EPI_ISL_11472592	United Kingdom	BA.2
EPI_ISL_11836323	United Kingdom	BA.2
EPI_ISL_10186164	United Kingdom	BA.2
EPI_ISL_11828896	United Kingdom	BA.2
EPI_ISL_11744188	United Kingdom	BA.2
EPI_ISL_12140892	United Kingdom	BA.2
EPI_ISL_10994060	United Kingdom	BA.2
EPI_ISL_12109019	USA	BA.2
EPI_ISL_11245854	France	BA.2
EPI_ISL_11244055	France	BA.2
EPI_ISL_11916417	France	BA.2
EPI_ISL_11862215	Israel	BA.2
EPI_ISL_11530094	USA	BA.2
EPI_ISL_12080729	USA	BA.2
EPI_ISL_11442711	Denmark	BA.2
EPI_ISL_11232890	United Kingdom	BA.2
EPI_ISL_12116379	USA	BA.2
EPI_ISL_11215158	United Kingdom	BA.2
EPI_ISL_10934873	United Kingdom	BA.2
EPI_ISL_12076018	United Kingdom	BA.2
EPI_ISL_12105973	United Kingdom	BA.2
EPI_ISL_10976112	United Kingdom	BA.2
EPI_ISL_11843708	USA	BA.2
EPI_ISL_10869014	USA	BA.2
EPI_ISL_11111647	United Kingdom	BA.2
EPI_ISL_11656633	United Kingdom	BA.2
EPI_ISL_11918943	United Kingdom	BA.2
EPI_ISL_11457376	Slovakia	BA.2
EPI_ISL_12204497	United Kingdom	BA.2
EPI_ISL_12177662	France	BA.2
EPI_ISL_11513410	France	BA.2
EPI_ISL_11455599	Switzerland	BA.2
EPI_ISL_12043861	United Kingdom	BA.2
EPI_ISL_11994228	France	BA.2
EPI_ISL_12140271	France	BA.2
EPI_ISL_11892151	France	BA.2
EPI_ISL_11511451	France	BA.2
EPI_ISL_11511385	France	BA.2
EPI_ISL_11276354	France	BA.2
EPI_ISL_11745585	United Kingdom	BA.2
EPI_ISL_12104085	United Kingdom	BA.2
EPI_ISL_12170451	USA	BA.2
EPI_ISL_12193022	Germany	BA.2
EPI_ISL_12020923	Germany	BA.2
EPI_ISL_11323208	United Kingdom	BA.2
EPI_ISL_11643428	United Kingdom	BA.2
EPI_ISL_10589413	United Kingdom	BA.2
EPI_ISL_11968597	Germany	BA.2
EPI_ISL_11377168	United Kingdom	BA.2
EPI_ISL_11746119	United Kingdom	BA.2
EPI_ISL_12122686	United Kingdom	BA.2
EPI_ISL_11812589	United Kingdom	BA.2.23
EPI_ISL_11508073	Ireland	BA.2
EPI_ISL_11058258	United Kingdom	BA.2
EPI_ISL_11453621	Germany	BA.2
EPI_ISL_12193765	Germany	BA.2
EPI_ISL_12193777	Germany	BA.2
EPI_ISL_12027299	Germany	BA.2
EPI_ISL_11747062	United Kingdom	BA.2
EPI_ISL_10549198	United Kingdom	BA.2
EPI_ISL_10972922	United Kingdom	BA.2
EPI_ISL_12204410	United Kingdom	BA.2
EPI_ISL_11638761	United Kingdom	BA.2
EPI_ISL_9894723	United Kingdom	BA.2
EPI_ISL_10966196	United Kingdom	BA.2
EPI_ISL_11432023	United Kingdom	BA.2
EPI_ISL_11151991	United Kingdom	BA.2
EPI_ISL_11339517	United Kingdom	BA.2
EPI_ISL_11130426	United Kingdom	BA.2
EPI_ISL_11096250	United Kingdom	BA.2
EPI_ISL_11088338	United Kingdom	BA.2
EPI_ISL_11729055	United Kingdom	BA.2
EPI_ISL_11275325	United Kingdom	BA.2
EPI_ISL_10964513	United Kingdom	BA.2
EPI_ISL_11598219	United Kingdom	BA.2
EPI_ISL_11446758	United Kingdom	BA.2
EPI_ISL_9723094	United Kingdom	BA.2
EPI_ISL_10990135	United Kingdom	BA.2
EPI_ISL_10993016	United Kingdom	BA.2
EPI_ISL_9642050	United Kingdom	BA.2
EPI_ISL_11726666	United Kingdom	BA.2
EPI_ISL_11035873	United Kingdom	BA.2
EPI_ISL_11186928	United Kingdom	BA.2
EPI_ISL_11744158	United Kingdom	BA.2
EPI_ISL_11511326	United Kingdom	BA.2
EPI_ISL_11013049	Switzerland	BA.2
EPI_ISL_11512722	United Kingdom	BA.2
EPI_ISL_10422037	United Kingdom	BA.2
EPI_ISL_11617855	Germany	BA.2
EPI_ISL_11751607	United Kingdom	BA.2
EPI_ISL_11661879	Germany	BA.2
EPI_ISL_11271630	United Kingdom	BA.2
EPI_ISL_11995573	France	BA.2
EPI_ISL_12055214	Pakistan	BA.2
EPI_ISL_11648354	United Kingdom	BA.2
EPI_ISL_11877871	United Kingdom	BA.2
EPI_ISL_11224647	United Kingdom	BA.2
EPI_ISL_11605160	United Kingdom	BA.2
EPI_ISL_12177869	United Kingdom	BA.2
EPI_ISL_11477572	United Kingdom	BA.2
EPI_ISL_11607561	United Kingdom	BA.2
EPI_ISL_11033480	United Kingdom	BA.2
EPI_ISL_11126834	United Kingdom	BA.2
EPI_ISL_11913272	Denmark	BA.2
EPI_ISL_12191669	Germany	BA.2
EPI_ISL_11335664	United Kingdom	BA.2
EPI_ISL_10711760	United Kingdom	BA.2
EPI_ISL_10052841	United Kingdom	BA.2
EPI_ISL_11432269	United Kingdom	BA.2
EPI_ISL_10882902	United Kingdom	BA.2
EPI_ISL_11831461	United Kingdom	BA.2
EPI_ISL_11613197	Slovenia	BA.2
EPI_ISL_11099414	United Kingdom	BA.2
EPI_ISL_11398096	United Kingdom	BA.2
EPI_ISL_11286388	United Kingdom	BA.2
EPI_ISL_11047588	United Kingdom	BA.2
EPI_ISL_11035124	United Kingdom	BA.2
EPI_ISL_11061633	United Kingdom	BA.2
EPI_ISL_12048948	USA	BA.2
EPI_ISL_11867033	United Kingdom	BA.2
EPI_ISL_11185922	United Kingdom	BA.2
EPI_ISL_11118838	Netherlands	BA.2
EPI_ISL_11188636	United Kingdom	BA.2
EPI_ISL_11287862	United Kingdom	BA.2
EPI_ISL_10671140	United Kingdom	BA.2
EPI_ISL_10806933	Denmark	BA.2
EPI_ISL_10434201	Italy	BA.2
EPI_ISL_11650072	United Kingdom	BA.2
EPI_ISL_11401101	United Kingdom	BA.2
EPI_ISL_11905084	USA	BA.2
EPI_ISL_11829940	United Kingdom	BA.2
EPI_ISL_11879461	United Kingdom	BA.2
EPI_ISL_11638531	United Kingdom	BA.2
EPI_ISL_10750558	United Kingdom	BA.2
EPI_ISL_11215819	United Kingdom	BA.2
EPI_ISL_9644601	United Kingdom	BA.2
EPI_ISL_11121204	United Kingdom	BA.2
EPI_ISL_10287245	United Kingdom	BA.2
EPI_ISL_10520407	United Kingdom	BA.2
EPI_ISL_12114482	USA	BA.2
EPI_ISL_12171398	USA	BA.2
